115,0
4,57
0,0
77,87
18,144
50,10
34,55
153,30
4,163
170,93
71,42
42,7
7,253
170,30
0,0
163,23
0,0
49,198
0,0
16,2
70,0
124,85
0,0
4,55
4,55
63,34
84,230
153,215
77,0
124,171
28,66
147,106
54,28
0,0
58,13
169,181
184,165
115,7
1,82
100,133
159,42
0,0
115,133
0,0
92,137
0,0
27,190
83,205
0,0
56,53
7,373
64,36
0,0
138,76
153,7
0,0
0,0
138,7
64,241
141,219
123,2
0,0
98,93
0,0
0,0
0,0
33,76
100,8
0,0
136,217
122,45
142,34
115,141
0,0
44,80
138,137
105,7
12,207
7,213
12,163
0,0
22,133
63,230
43,30
22,224
115,137
0,0
0,0
0,0
43,120
77,99
50,198
65,181
60,243
3,51
0,0
94,146
164,133
9,66
94,133
73,32
115,59
100,42
4,89
0,0
0,0
0,0
0,0
18,190
96,66
0,0
0,0
10,89
106,13
1,184
0,0
0,0
180,4
37,87
155,47
134,163
43,207
0,0
43,53
4,152
0,0
43,106
77,158
63,173
129,158
7,118
0,0
0,0
185,6
159,26
28,196
16,241
201,158
191,230
170,224
42,63
191,70
159,26
1,144
43,137
7,106
1,133
51,184
134,241
155,133
113,99
134,120
123,82
113,137
144,15
167,42
138,222
64,133
191,15
150,144
157,127
150,139
73,36
87,116
0,0
73,30
0,0
150,47
124,0
31,150
172,11
142,9
103,133
106,177
151,47
172,2
0,0
136,2
87,80
106,9
136,219
18,247
157,198
87,236
100,236
88,264
184,356
119,85
140,97
0,0
35,160
141,4
14,255
98,101
0,51
119,141
113,118
119,101
68,11
0,0
86,141
107,4
56,108
170,34
155,0
134,165
56,91
0,125
0,0
233,28
203,135
0,0
91,150
129,110
108,76
129,15
111,42
75,253
115,7
48,293
70,7
85,156
0,0
0,0
1,57
111,42
124,42
157,133
148,108
0,0
157,135
10,213
199,30
47,101
169,125
91,87
163,114
0,0
52,36
162,0
163,13
162,135
11,87
16,158
10,76
117,57
1,57
142,0
121,80
94,173
0,0
0,0
129,4
108,93
0,0
64,137
1,63
94,203
141,9
0,0
89,2
140,0
0,55
170,194
134,6
167,61
0,0
0,0
159,57
0,0
0,0
0,0
170,129
180,129
144,45
0,0
0,0
12,45
0,0
138,61
43,165
134,152
77,125
7,209
1,112
94,114
73,129
167,21
123,108
0,0
214,135
153,82
138,108
0,0
129,129
141,42
162,32
4,114
0,0
123,4
0,0
115,11
7,57
12,13
1,57
30,7
33,13
85,118
98,179
7,57
43,7
33,47
115,19
159,186
153,0
12,0
16,7
7,7
1,13
113,0
12,13
138,7
63,173
119,135
144,146
50,196
79,19
0,0
29,59
44,59
73,23
85,179
129,133
129,133
189,89
29,82
174,2
168,40
29,59
129,146
136,207
0,0
49,36
35,110
0,0
0,0
144,70
0,0
35,63
218,127
0,0
167,76
0,0
129,53
86,190
0,0
138,110
94,19
138,19
222,13
39,167
68,190
0,0
117,127
11,99
153,47
113,116
122,179
0,0
94,163
0,0
0,0
0,0
94,57
155,190
191,13
150,93
0,0
18,196
105,17
129,28
0,0
147,17
90,179
4,70
0,0
0,0
0,0
0,0
43,57
64,255
63,186
0,0
121,57
0,0
117,120
0,0
191,163
153,17
0,0
64,17
16,28
195,173
63,76
0,0
169,219
22,278
33,63
64,116
138,230
124,51
0,0
111,150
176,116
124,169
147,34
138,76
220,0
176,21
0,0
142,203
0,0
0,0
0,0
0,0
0,0
64,47
0,0
162,70
0,0
0,0
85,0
0,0
70,63
91,150
0,0
0,0
85,144
54,259
214,127
162,17
109,0
1,63
3,4
46,36
3,42
106,169
46,101
32,200
3,13
127,169
132,15
39,80
162,47
91,129
3,190
18,169
106,173
148,200
138,207
39,63
3,53
1,0
157,70
142,26
69,226
100,11
150,226
0,0
178,21
100,120
111,236
42,51
0,0
129,127
48,163
0,0
153,97
77,21
0,0
0,0
115,11
0,0
145,148
122,11
94,120
155,95
54,116
117,177
115,110
0,0
68,160
167,49
10,66
122,144
39,116
146,137
167,11
182,17
18,160
5,76
58,255
188,11
69,302
153,47
0,0
0,0
27,51
115,4
124,0
64,34
157,4
100,76
107,95
83,78
0,0
113,184
182,2
0,0
29,49
113,78
0,0
56,68
0,0
119,91
0,0
0,0
134,4
134,156
148,4
142,131
49,135
14,146
132,15
54,70
6,38
0,0
6,53
12,169
1,80
42,34
0,0
0,0
33,150
71,4
132,4
123,4
0,0
166,127
27,184
0,0
202,82
176,0
0,0
172,106
153,154
235,28
0,0
0,0
107,171
0,0
94,122
176,171
62,8
101,2
0,0
0,0
0,0
0,0
132,93
182,116
176,89
98,165
24,198
110,23
157,85
187,19
0,0
167,93
94,89
0,0
191,23
0,0
128,129
0,0
174,70
159,0
18,329
108,6
56,4
237,108
0,0
0,0
0,0
0,0
71,53
132,112
0,0
77,11
54,34
3,61
119,215
0,0
32,55
110,133
161,106
0,0
56,133
119,4
89,55
0,0
0,0
11,198
0,0
29,171
0,0
11,243
0,0
0,0
18,137
16,188
149,179
71,116
105,2
176,19
79,47
0,0
0,0
77,173
134,127
84,63
0,0
134,36
159,8
170,219
134,63
134,144
130,103
0,0
0,0
128,137
0,0
16,230
0,0
12,82
98,257
0,0
144,57
153,19
108,133
149,53
51,207
63,264
108,156
0,0
0,0
108,2
155,76
108,167
134,116
134,99
0,0
174,47
149,13
188,82
42,70
176,127
115,9
0,0
0,0
75,30
188,11
48,26
0,0
161,0
11,53
170,2
108,74
84,29
94,175
43,13
108,152
79,112
64,13
186,17
0,0
144,101
0,0
0,0
71,30
188,327
71,219
85,184
159,82
27,57
73,57
0,0
85,36
0,0
12,82
0,0
145,156
176,2
75,70
0,0
67,139
18,59
182,2
160,11
176,114
187,17
117,76
5,211
25,34
0,0
37,236
60,561
46,8
39,188
58,184
218,114
73,28
11,146
136,163
140,146
174,253
0,0
206,2
58,82
170,137
170,53
0,0
149,133
115,2
0,0
153,2
1,70
134,144
92,42
48,110
153,70
144,213
141,127
64,82
16,264
0,0
56,76
105,53
98,2
64,19
0,0
16,179
10,4
184,15
18,4
52,47
162,116
1,4
18,34
0,0
91,34
1,169
32,11
24,17
10,87
98,156
3,196
16,0
23,209
11,4
82,163
157,11
23,150
18,259
1,0
3,93
128,224
96,268
0,0
153,97
71,186
0,0
68,30
68,163
108,114
170,19
0,0
0,0
0,0
222,57
24,57
0,0
107,19
0,0
153,101
121,6
143,163
62,63
143,13
87,133
117,70
168,184
0,0
0,0
0,0
35,85
0,0
0,0
37,133
0,0
62,76
134,7
101,7
105,7
0,0
0,0
162,68
0,0
0,0
155,2
0,0
149,91
185,186
0,0
0,0
0,0
144,19
37,173
0,0
0,0
79,80
132,106
64,23
138,23
0,0
123,253
0,0
167,51
106,2
96,167
0,0
0,0
0,0
144,135
0,0
0,0
0,0
150,154
85,36
70,190
5,112
0,0
67,160
136,101
0,0
188,108
79,118
35,101
136,8
188,8
144,15
58,49
204,8
108,179
0,0
174,13
123,13
153,110
79,207
98,173
77,7
0,0
0,0
129,163
0,0
149,76
0,0
149,173
33,53
174,207
144,205
138,0
33,186
167,6
153,97
144,137
51,21
0,0
0,0
20,432
176,6
0,0
0,0
20,169
98,156
138,34
161,6
144,144
244,4
12,129
141,230
0,0
7,68
4,135
71,192
174,34
129,148
7,80
105,135
0,0
64,23
1,152
4,264
84,118
144,129
123,141
155,30
98,163
191,23
84,173
200,47
119,186
128,7
115,148
0,0
1,80
144,85
71,158
0,0
94,236
0,0
136,133
142,150
0,0
130,6
9,30
58,40
0,0
22,26
0,0
0,0
109,139
0,0
0,0
4,80
7,192
0,0
123,30
206,13
0,0
149,51
64,85
0,0
0,0
188,97
42,51
27,80
94,179
4,57
0,0
123,101
56,80
94,173
0,0
128,114
4,114
12,179
42,257
108,129
12,253
43,186
63,108
0,0
125,78
0,0
146,19
102,106
4,266
0,0
37,63
1,76
30,93
0,0
147,169
145,55
86,122
0,0
119,89
104,66
125,28
0,0
229,21
115,144
44,15
71,177
62,55
109,15
0,0
16,55
202,150
178,112
0,0
11,4
121,4
113,4
1,9
109,76
98,76
124,63
11,4
117,114
24,47
70,70
1,63
124,30
62,9
3,4
46,125
16,135
119,141
0,0
65,165
110,165
109,148
83,108
0,0
132,152
161,15
16,156
0,0
126,2
203,30
168,59
81,192
0,0
37,7
142,150
0,0
48,28
0,0
168,17
0,0
16,160
0,0
43,85
111,127
85,112
121,34
150,34
191,295
163,93
58,127
43,34
136,93
0,0
150,51
18,177
125,222
0,0
119,181
178,0
23,268
146,13
145,118
0,0
125,78
117,150
0,0
134,30
0,0
176,15
0,0
127,55
0,0
0,0
0,0
31,59
127,76
88,160
10,66
178,184
58,15
124,0
3,93
127,76
148,4
71,158
101,152
29,215
110,198
145,72
83,152
202,26
1,181
3,141
81,175
0,0
75,179
46,47
117,2
1,82
138,13
117,150
0,0
0,0
129,99
0,0
174,219
165,2
150,15
129,99
117,122
85,135
37,97
100,152
64,101
0,0
37,61
27,51
0,0
85,125
22,85
51,97
144,40
153,97
119,68
123,11
0,0
0,0
141,125
51,21
0,0
7,152
0,0
138,11
0,0
140,36
84,154
54,7
4,2
1,2
170,2
4,8
182,8
12,8
16,114
75,47
110,135
60,125
0,0
35,219
132,0
0,0
67,165
11,165
92,7
150,34
167,76
0,0
85,186
141,28
75,19
70,110
136,7
54,47
101,129
3,101
127,76
94,34
150,0
0,0
0,0
54,259
0,0
102,13
144,6
20,61
62,177
0,0
11,137
169,55
24,85
142,209
142,0
132,150
127,78
142,133
163,122
148,150
88,150
163,112
109,165
142,13
16,186
170,6
129,101
7,53
16,4
16,6
27,148
108,163
42,57
221,173
22,0
0,0
0,0
132,85
176,32
0,0
184,4
157,4
134,108
98,129
169,4
178,0
0,0
153,57
79,169
0,0
94,28
98,91
63,28
105,97
100,158
0,0
144,11
0,0
144,15
0,0
43,181
119,125
42,78
70,173
0,0
101,133
115,13
35,26
83,13
0,0
0,0
6,122
121,150
94,32
101,13
73,38
0,0
50,207
121,127
101,253
5,99
172,2
143,32
43,26
212,125
149,63
172,4
0,0
180,26
115,26
115,15
73,97
191,32
64,0
94,0
69,97
108,135
185,156
159,198
0,0
79,72
0,0
27,101
0,0
85,28
123,148
0,0
1,181
79,169
222,0
134,232
79,175
0,0
123,11
159,21
210,125
141,222
0,0
0,0
30,61
0,0
167,205
27,205
108,51
123,125
79,57
0,0
188,175
195,11
0,0
162,118
117,105
120,89
41,77
0,0
38,51
145,30
0,0
0,0
62,0
0,0
39,179
15,63
130,102
25,36
85,36
66,18
0,0
64,82
38,156
153,169
0,0
82,178
0,0
0,0
54,53
0,0
167,189
0,0
222,143
0,0
66,132
174,0
49,242
0,0
0,0
0,214
163,181
169,7
200,63
195,150
172,173
0,0
0,0
120,227
214,153
199,192
92,8
105,145
0,0
0,0
0,0
182,18
99,250
52,209
0,0
5,69
0,0
2,74
0,0
159,201
8,163
5,132
121,168
177,8
113,174
169,186
90,122
118,178
0,0
176,127
52,91
233,64
186,7
0,0
21,260
3,196
98,258
41,176
39,247
0,0
0,0
77,10
151,229
0,0
1,20
57,7
232,11
141,68
5,10
6,5
130,87
13,8
8,130
29,163
2,210
59,7
141,155
102,120
94,127
16,12
1,64
130,51
126,214
6,5
64,549
161,18
28,137
15,23
92,3
87,105
112,169
151,358
18,76
143,122
2,0
64,105
131,229
181,19
113,8
110,166
103,138
130,123
95,160
6,257
3,189
39,28
149,31
34,31
168,229
113,156
128,138
133,14
148,2
16,255
103,158
71,30
125,105
123,66
31,49
97,41
118,120
10,210
46,183
158,196
126,38
16,0
151,135
205,37
8,6
6,201
75,12
102,64
49,118
161,120
135,158
71,13
163,31
200,26
56,76
92,197
16,10
84,178
115,53
49,46
8,133
125,138
138,91
5,155
0,0
0,114
136,97
0,0
54,94
0,0
54,86
26,168
0,0
5,17
95,23
6,137
0,0
136,19
115,84
120,229
133,3
44,194
237,58
108,100
182,40
43,173
103,138
10,196
0,0
85,145
102,48
174,45
80,150
225,173
126,210
97,143
209,6
164,76
158,8
0,0
5,222
1,143
161,9
156,54
0,0
75,22
112,125
39,7
0,0
235,117
153,51
0,0
46,160
8,158
179,25
57,91
21,153
169,125
18,196
161,26
92,153
138,28
156,6
48,84
46,110
89,120
110,135
84,120
20,123
115,164
0,146
95,135
49,122
15,72
0,0
0,0
20,176
20,184
0,0
62,12
38,72
38,156
103,123
163,46
100,33
128,110
0,0
54,153
13,35
131,1
77,71
153,14
29,161
207,45
20,104
143,51
84,151
228,5
0,0
151,215
151,132
108,64
69,122
69,194
142,169
105,10
52,138
0,0
207,22
150,9
105,77
80,38
174,13
0,0
74,125
136,6
140,46
102,25
66,41
210,122
0,0
133,107
2,18
118,36
95,206
46,185
135,89
75,71
0,15
46,30
143,125
143,100
51,13
151,122
158,133
43,163
163,84
200,46
80,224
3,84
11,30
156,194
141,3
179,132
179,174
10,12
66,263
8,49
0,0
189,160
82,151
0,0
49,196
113,99
158,48
84,28
0,0
154,214
140,166
103,82
113,173
161,206
0,0
1,183
10,58
148,109
0,0
189,194
112,41
161,26
135,6
0,174
235,16
20,76
135,160
59,122
166,187
89,127
176,194
59,30
31,130
108,156
87,229
0,0
89,38
0,0
177,79
135,209
52,135
79,151
135,19
171,36
154,8
0,0
163,99
125,110
130,97
20,153
123,104
103,46
108,140
0,0
161,11
0,0
0,0
82,207
20,209
0,0
23,181
195,26
156,45
143,26
0,0
82,137
169,100
0,0
0,0
166,23
98,94
136,46
0,0
0,0
0,0
0,0
71,8
29,133
0,0
0,0
227,11
